"ADV8-Kode","ADV8-Text1","Kodiersystem","ADV3-Kode","ADV3-Text1","Programm","Tierart","Matrix","Probenahmeort","Erreger","JAHR","Matrix-B","ADV8_1digit"
"1000000","Erzeuger (Urproduktion)","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1000000","Erzeuger (Urproduktion)","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1000000","Erzeuger (Urproduktion)","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1000000","Erzeuger (Urproduktion)","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1000000","Erzeuger (Urproduktion)","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1000000","Erzeuger (Urproduktion)","15","502011","Rehe; Kot","WI9","Rehwild","Kot","Wildtiere","CA",2017,"TeWReKo",1
"1000000","Erzeuger (Urproduktion)","15","502011","Rehe; Kot","WI9","Rehwild","Kot","Wildtiere","VTEC",2017,"TeWReKo",1
"1000000","Erzeuger (Urproduktion)","15","502011","Rehe; Kot","WI9","Rehwild","Kot","Wildtiere","EC",2017,"TeWReKo",1
"1000000","Erzeuger (Urproduktion)","15","502011","Rehe; Kot","WI9","Rehwild","Kot","Wildtiere","ESBL",2017,"TeWReKo",1
"1010000","Erzeuger von Lebensmitteln tierischer Herkunft (ohne 1020000)","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010000","Erzeuger von Lebensmitteln tierischer Herkunft (ohne 1020000)","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010000","Erzeuger von Lebensmitteln tierischer Herkunft (ohne 1020000)","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010000","Erzeuger von Lebensmitteln tierischer Herkunft (ohne 1020000)","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010000","Erzeuger von Lebensmitteln tierischer Herkunft (ohne 1020000)","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010100","Rinderhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010100","Rinderhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010100","Rinderhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010100","Rinderhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010100","Rinderhalter","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010110","Milcherzeuger","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010110","Milcherzeuger","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010110","Milcherzeuger","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010110","Milcherzeuger","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010110","Milcherzeuger","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010111","Vorzugsmilcherzeuger","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010111","Vorzugsmilcherzeuger","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010111","Vorzugsmilcherzeuger","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010111","Vorzugsmilcherzeuger","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010111","Vorzugsmilcherzeuger","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010112","Erzeuger von bovinem Kolostrum","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010112","Erzeuger von bovinem Kolostrum","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010112","Erzeuger von bovinem Kolostrum","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010112","Erzeuger von bovinem Kolostrum","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010112","Erzeuger von bovinem Kolostrum","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010120","Kälbermäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010120","Kälbermäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010120","Kälbermäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010120","Kälbermäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010120","Kälbermäster","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010130","Bullenmäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010130","Bullenmäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010130","Bullenmäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010130","Bullenmäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010130","Bullenmäster","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010140","Mutterkuhhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010140","Mutterkuhhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010140","Mutterkuhhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010140","Mutterkuhhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010140","Mutterkuhhalter","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010200","Schweinehalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010200","Schweinehalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010200","Schweinehalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010200","Schweinehalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010200","Schweinehalter","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010210","Schweinemäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010210","Schweinemäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010210","Schweinemäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010210","Schweinemäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010210","Schweinemäster","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010220","Ferkelerzeuger","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010220","Ferkelerzeuger","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010220","Ferkelerzeuger","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010220","Ferkelerzeuger","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010220","Ferkelerzeuger","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010230","Sauenhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010230","Sauenhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010230","Sauenhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010230","Sauenhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010230","Sauenhalter","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010300","Schafhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010300","Schafhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010300","Schafhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010300","Schafhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010300","Schafhalter","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010310","Erzeuger von Schafmilch","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010310","Erzeuger von Schafmilch","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010310","Erzeuger von Schafmilch","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010310","Erzeuger von Schafmilch","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010310","Erzeuger von Schafmilch","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010400","Ziegenhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010400","Ziegenhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010400","Ziegenhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010400","Ziegenhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010400","Ziegenhalter","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010410","Erzeuger von Ziegenmilch","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010410","Erzeuger von Ziegenmilch","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010410","Erzeuger von Ziegenmilch","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010410","Erzeuger von Ziegenmilch","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010410","Erzeuger von Ziegenmilch","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010500","Pferdehalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010500","Pferdehalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010500","Pferdehalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010500","Pferdehalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010500","Pferdehalter","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010510","Erzeuger von Pferdemilch","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010510","Erzeuger von Pferdemilch","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010510","Erzeuger von Pferdemilch","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010510","Erzeuger von Pferdemilch","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010510","Erzeuger von Pferdemilch","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010600","Geflügelhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010600","Geflügelhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010600","Geflügelhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010600","Geflügelhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010600","Geflügelhalter","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010610","Legehennenhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010610","Legehennenhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010610","Legehennenhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010610","Legehennenhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010610","Legehennenhalter","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010620","Broilermäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010620","Broilermäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010620","Broilermäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010620","Broilermäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010620","Broilermäster","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010630","Entenmäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010630","Entenmäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010630","Entenmäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010630","Entenmäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010630","Entenmäster","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010640","Putenmäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010640","Putenmäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010640","Putenmäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010640","Putenmäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010640","Putenmäster","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010650","Gänsemäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010650","Gänsemäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010650","Gänsemäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010650","Gänsemäster","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010650","Gänsemäster","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010700","Kaninchenhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010700","Kaninchenhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010700","Kaninchenhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010700","Kaninchenhalter","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010700","Kaninchenhalter","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010800","Halter von Gehegewild","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010800","Halter von Gehegewild","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010800","Halter von Gehegewild","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010800","Halter von Gehegewild","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010800","Halter von Gehegewild","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"1010900","Wildsammelstelle/Wildkammer","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","SA",2017,"TNShMsKo",1
"1010900","Wildsammelstelle/Wildkammer","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","EC",2017,"TNShMsKo",1
"1010900","Wildsammelstelle/Wildkammer","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","ESBL",2017,"TNShMsKo",1
"1010900","Wildsammelstelle/Wildkammer","15","010011","Mastschweine; Kot","EB4","Mastschwein","Kot","Erzeugerbetrieb","CA",2017,"TNShMsKo",1
"1010900","Wildsammelstelle/Wildkammer","15","010402","Mastschweine; Boden","EB4","Mastschwein","Sockentupfer","Erzeugerbetrieb","MRSA",2017,"TNShMsSt",1
"2000000","Hersteller und Abpacker","15","001031","Mastkälber; Nasentupfer","SH8","Mastkalb/Jungrind","Nasentupfer","Schlachthof","MRSA",2017,"TNRKaNa",2
"2000000","Hersteller und Abpacker","15","001033","Mastkälber; Blinddarminhalt","SH8","Mastkalb/Jungrind","Kot aus Blinddarm","Schlachthof","EC",2017,"TNRKaKo",2
"2000000","Hersteller und Abpacker","15","001033","Mastkälber; Blinddarminhalt","SH8","Mastkalb/Jungrind","Kot aus Blinddarm","Schlachthof","ESBL",2017,"TNRKaKo",2
"2000000","Hersteller und Abpacker","15","001033","Mastkälber; Blinddarminhalt","SH8","Mastkalb/Jungrind","Kot aus Blinddarm","Schlachthof","CA",2017,"TNRKaKo",2
"2000000","Hersteller und Abpacker","15","001033","Mastkälber; Blinddarminhalt","SH8","Mastkalb/Jungrind","Kot aus Blinddarm","Schlachthof","EF",2017,"TNRKaKo",2
"2000000","Hersteller und Abpacker","15","003031","Mastrinder; Nasentupfer","SH8","Mastkalb/Jungrind","Nasentupfer","Schlachthof","MRSA",2017,"TNRKaNa",2
"2000000","Hersteller und Abpacker","15","003033","Mastrinder; Blinddarminhalt","SH8","Mastkalb/Jungrind","Kot aus Blinddarm","Schlachthof","EC",2017,"TNRKaKo",2
"2000000","Hersteller und Abpacker","15","003033","Mastrinder; Blinddarminhalt","SH8","Mastkalb/Jungrind","Kot aus Blinddarm","Schlachthof","ESBL",2017,"TNRKaKo",2
"2000000","Hersteller und Abpacker","15","003033","Mastrinder; Blinddarminhalt","SH8","Mastkalb/Jungrind","Kot aus Blinddarm","Schlachthof","CA",2017,"TNRKaKo",2
"2000000","Hersteller und Abpacker","15","003033","Mastrinder; Blinddarminhalt","SH8","Mastkalb/Jungrind","Kot aus Blinddarm","Schlachthof","EF",2017,"TNRKaKo",2
"2000000","Hersteller und Abpacker","15","010030","Mastschweine; Haut mit Fett","SH7b","Mastschwein","Schlachtkörper","Schlachthof","SA",2017,"TNShMsSk",2
"2000000","Hersteller und Abpacker","15","010033","Mastschweine; Blinddarminhalt","SH7a","Mastschwein","Kot aus Blinddarm","Schlachthof","SA",2017,"TNShMsKo",2
"2000000","Hersteller und Abpacker","15","010033","Mastschweine; Blinddarminhalt","SH7a","Mastschwein","Kot aus Blinddarm","Schlachthof","CA",2017,"TNShMsKo",2
"2000000","Hersteller und Abpacker","15","010033","Mastschweine; Blinddarminhalt","SH7a","Mastschwein","Kot aus Blinddarm","Schlachthof","EC",2017,"TNShMsKo",2
"2000000","Hersteller und Abpacker","15","010033","Mastschweine; Blinddarminhalt","SH7a","Mastschwein","Kot aus Blinddarm","Schlachthof","ESBL",2017,"TNShMsKo",2
"2000000","Hersteller und Abpacker","15","010033","Mastschweine; Blinddarminhalt","SH7a","Mastschwein","Kot aus Blinddarm","Schlachthof","CA",2017,"TNShMsKo",2
"2000000","Hersteller und Abpacker","15","010033","Mastschweine; Blinddarminhalt","SH7a","Mastschwein","Kot aus Blinddarm","Schlachthof","EF",2017,"TNShMsKo",2
"2000000","Hersteller und Abpacker","15","101030","Masthähnchen/Masthühner; Haut mit Fett","SH6","Masthähnchen","Halshaut","Schlachthof","CA",2017,"TNGHBrHa",2
"2000000","Hersteller und Abpacker","20","202000","Stanzprobe, Schwein","SH7b","Mastschwein","Schlachtkörper","Schlachthof","SA",2017,"TNShMsSk",2
"2000000","Hersteller und Abpacker","20","212000","Kratzschwammprobe, Schwein","SH7b","Mastschwein","Schlachtkörper","Schlachthof","SA",2017,"TNShMsSk",2
"2030100","Schlachthof/Schlachtbetrieb","15","001031","Mastkälber; Nasentupfer","SH8","Mastkalb/Jungrind","Nasentupfer","Schlachthof","MRSA",2017,"TNRKaNa",2
"2030100","Schlachthof/Schlachtbetrieb","15","001033","Mastkälber; Blinddarminhalt","SH8","Mastkalb/Jungrind","Kot aus Blinddarm","Schlachthof","EC",2017,"TNRKaKo",2
"2030100","Schlachthof/Schlachtbetrieb","15","001033","Mastkälber; Blinddarminhalt","SH8","Mastkalb/Jungrind","Kot aus Blinddarm","Schlachthof","ESBL",2017,"TNRKaKo",2
"2030100","Schlachthof/Schlachtbetrieb","15","001033","Mastkälber; Blinddarminhalt","SH8","Mastkalb/Jungrind","Kot aus Blinddarm","Schlachthof","CA",2017,"TNRKaKo",2
"2030100","Schlachthof/Schlachtbetrieb","15","001033","Mastkälber; Blinddarminhalt","SH8","Mastkalb/Jungrind","Kot aus Blinddarm","Schlachthof","EF",2017,"TNRKaKo",2
"2030100","Schlachthof/Schlachtbetrieb","15","003031","Mastrinder; Nasentupfer","SH8","Mastkalb/Jungrind","Nasentupfer","Schlachthof","MRSA",2017,"TNRKaNa",2
"2030100","Schlachthof/Schlachtbetrieb","15","003033","Mastrinder; Blinddarminhalt","SH8","Mastkalb/Jungrind","Kot aus Blinddarm","Schlachthof","EC",2017,"TNRKaKo",2
"2030100","Schlachthof/Schlachtbetrieb","15","003033","Mastrinder; Blinddarminhalt","SH8","Mastkalb/Jungrind","Kot aus Blinddarm","Schlachthof","ESBL",2017,"TNRKaKo",2
"2030100","Schlachthof/Schlachtbetrieb","15","003033","Mastrinder; Blinddarminhalt","SH8","Mastkalb/Jungrind","Kot aus Blinddarm","Schlachthof","CA",2017,"TNRKaKo",2
